Corp Num,企業名,都道府県,市内,Homepage,ステータス,上場,電話番号,郵便番号,住所,従業員数,設立年月日,事業内容
8010401158255,株式会社リモシア,東京都,港区,https://www.remosia.biz/,,未上場,,1050013,東京都港区浜松町２丁目２番１５号浜松町ダイヤビル２Ｆ,,2021-02-24,クラウドアプリケーション開発事業
8011001038467,株式会社サイバネティック.,東京都,渋谷区,http://www.xybernetic.com,,未上場,03-6277-3450,1500021,東京都渋谷区恵比寿西１丁目２９番８号,1,2000-03,ウェブアプリケーション開発事業、ネットショップ構築事業、データ管理システム構築事業、検索エンジン開発事業、ビデオストリーミングシステム開発事業
9011001045891,株式会社アイブリット,東京都,渋谷区,http://www.ibrid.co.jp,,未上場,03-6682-4333,1500002,東京都渋谷区渋谷３丁目８番１０号４階,10,2001-09,セキュリティシステム開発事業、VoIPサービス提供事業
7011001096193,ビットバード株式会社,東京都,渋谷区,http://bitbird.co.jp,,未上場,03-5315-4382,1510051,東京都渋谷区千駄ヶ谷５丁目２６番５号,1,2013-08,モバイルアプリケーション開発事業、産業用システム開発事業
2010401126003,株式会社サイファ,東京都,中央区,http://www.cipher-jp.com,,未上場,03-4571-0777,1040061,東京都中央区銀座４丁目１０番１４号,,2016-07-26,Webマーケティング支援事業
3010001072844,株式会社オリエンタルアーツ,東京都,文京区,http://www.oarts.jp/index.html,,未上場,03-5840-7724,1130033,東京都文京区本郷３丁目３５番３号本郷ＵＣビル,5,1997-04,ウェブアプリケーション開発事業、データマネジメント事業、データ解析事業、データベース開発事業、通信コンサル業
2011101000051,株式会社アオイシステム,東京都,新宿区,http://www.aoisystem.co.jp/index.html,,未上場,03-3369-5371,1600023,東京都新宿区西新宿１丁目２６番２号,57,1982-06-28,在庫管理プログラム開発事業、システムアドバイザリー事業、出勤管理ソフトウェア開発事業、レジシステム開発事業
3010401129574,株式会社エイジングケア,東京都,港区,https://www.handbeauty.com,,未上場,03-6876-1304,1070062,東京都港区南青山２丁目２番１５号ウィン青山９４２,1,2017-02-10,イベント企画・運営事業、出版事業、心理支援サービス事業、インターネットポータルサイト運営事業、美容関連セミナー事業
2010001092612,日本プルーフポイント株式会社,東京都,千代田区,https://www.proofpoint.com/jp,,未上場,03-6402-5041,1000005,東京都千代田区丸の内１丁目８番３号丸の内トラストタワー本館,50,2005-03,ネットワークアプリケーション開発事業、セキュリティシステムソフトウェア開発事業、セキュリティソフトウェア開発事業
6010401157515,株式会社Code-Y,東京都,台東区,http://code-y.jp/index.php,,未上場,03-6435-2927,1100003,東京都台東区根岸３丁目２２－１５上野北オフィス３０３室,3,2021-01-08,ウェブアプリケーション開発事業、システムマネジメント事業
8010001024576,株式会社トーシンコンピュータ,東京都,千代田区,http://www.toshin-web.co.jp,,未上場,03-3851-5044,1010025,東京都千代田区神田佐久間町３丁目３７番３号,7,1979-08,制御システムエンジニアリング事業、金融機関用システム開発事業、制御システム流通販売事業、公共部門向けシステム開発事業、交通インフラシステム開発事業
2010001069247,株式会社アイアンドエーエス,東京都,千代田区,https://www.i-asp.ne.jp/index.html,,未上場,03-6812-2239,1000005,東京都千代田区丸の内１丁目１１番１号,47,2000-05-26,ウェブアプリケーション開発事業、販売管理ソフトウェア開発事業、金融機関用システム開発事業、会計ソフトウェア開発事業、給与計算システム開発事業
4010802018912,有限会社ツクヨミ,東京都,大田区,http://www.tukuyomi.co.jp,,未上場,03-6424-3965,1440051,東京都大田区西蒲田５丁目２７番１３号,4,2005-02,金融機関用システム開発事業
3011001058214,株式会社スリィ・ウェイブ,東京都,渋谷区,http://three-waves.com,,未上場,03-6682-1147,1500031,東京都渋谷区桜丘町１０番４号,55,2008-10-03,ウェブアプリケーション開発事業、ネットショップ構築事業、金融機関用システム開発事業、通信ネットワーク開発事業、予約管理ソフトウェア開発事業、公共機関向けシステム開発事業、ペイメントサービス事業、マッチングプラットフォーム運営事業
5011001036762,デジタルジーンズ株式会社,東京都,渋谷区,http://www.digital-genes.com,,未上場,03-3423-2633,1500001,東京都渋谷区神宮前３丁目５番１６号,1,2001-06,ウェブサイトのコンサルティング事業、データ解析事業
2011101033340,株式会社マーストーケンソリューション,東京都,新宿区,http://www.mars-tohken.co.jp,,未上場,03-3352-8560,1600022,東京都新宿区新宿１丁目１０番７号,157,1998-10-30,医療施設用システム開発事業、製造工程管理システム開発事業
6011203003007,合同会社ドミノソフト,東京都,渋谷区,https://www.dominosoft.co.jp,,未上場,,1510051,東京都渋谷区千駄ヶ谷５丁目８番４号,18,2019-04-18,ウェブアプリケーション開発事業、組み込みシステム開発事業
3013301022485,株式会社アイリス,東京都,千代田区,http://www.iris-ltd.co.jp/index.php,,未上場,03-3261-8844,1020074,東京都千代田区九段南４丁目３番７号,49,1980-09,ネットワークインフラ設置事業、システムインテグレーション事業、制御システムエンジニアリング事業、金融機関用システム開発事業、医療システム開発事業、自治体向けITソリューション開発事業
6010901001973,エフ・ビー・コミュニケーションズ株式会社,東京都,世田谷区,http://www.joint1.net/index.php?FrontPage,,未上場,03-5430-6700,1550033,東京都世田谷区代田２丁目１９番２号,0,1985-03,求職者向け情報提供サイト運営事業、雑誌制作事業、音楽レコーディングスタジオ運営事業
8010401122913,RTB3株式会社,東京都,港区,http://www.rtb3.com,,未上場,050-5276-1640,1060031,東京都港区西麻布１丁目４番１２号１Ｆ,,2016-02-08,ウェブアプリケーション開発事業、仮想現実コンテンツ制作事業
1040001015298,ストラテジー株式会社,東京都,調布市,http://www.estrat.co.jp/index.html,,未上場,042-426-9876,1820023,東京都調布市染地２丁目１４番地５０,2,2003-11,通信機器の流通事業、通信機器製作事業、防災機器販売事業、防災システム設計・開発事業
4010001025933,ニッコーテクノ株式会社,東京都,千代田区,http://www.nikko-techno.co.jp,,未上場,03-3255-7931,1010047,東京都千代田区内神田３丁目１４番８号ニシザワビル４階,513,1970-09-04,ネットワークインフラ設置事業、コンピュータ支援設計事業、施設運営管理事業、顧客情報管理システム開発事業、金融機関用システム開発事業、プラントエンジニアリング事業、コンピュータ支援設計・製造ソフトウェア開発事業、製造工程管理システム開発事業、原子力発電所保全サービス事業
2040001037366,株式会社ピーシー・ブレイン,東京都,豊島区,https://www.pcbrain.co.jp,,未上場,047-311-6677,1710014,東京都豊島区池袋２丁目４３番１号,5,1996-08,ウェブアプリケーション開発事業、検索エンジン最適化対策事業、サーバー管理・運用事業
2010401080514,株式会社リベルタス,東京都,港区,http://libertasinc.jp,,未上場,03-6743-0914,1070062,東京都港区南青山２丁目２番１５号,1,2009-02,ヘルスフード卸売事業、健康食品製造事業、化粧品受託製造事業、美容化粧品製造事業、健康食品受託製造事業
2020001055931,株式会社プロモート,東京都,渋谷区,http://pmt-inc.jp,,未上場,03-5774-5835,1500002,東京都渋谷区渋谷１丁目１７番８号,13,2008-01,システムインテグレーション事業
7013201012590,株式会社鉄飛テクノロジー,神奈川県,横浜市港北区,https://www.teppi.com,,未上場,03-3491-1812,2220033,神奈川県横浜市港北区新横浜３丁目１８番地５－２０２,5,2000-07,ドキュメント管理システム開発事業
3020001023367,シンポー情報システム株式会社,神奈川県,横浜市神奈川区,http://www.shimpo.co.jp,,未上場,,2210052,神奈川県横浜市神奈川区栄町７番地１,399,1988-01-01,販売管理ソフトウェア開発事業、在庫管理プログラム開発事業、金融機関用システム開発事業、システムアドバイザリー事業、医療施設用システム開発事業、クラウドコンピューティングサービス事業、公共機関向けシステム開発事業、製造工程管理システム開発事業
1011001030661,株式会社アルシス,神奈川県,藤沢市,,,未上場,03-5466-7850,2510012,神奈川県藤沢市村岡東２丁目５番３号,1,,オーダー管理システム開発事業
8010901013711,株式会社デジベリー,神奈川県,横浜市中区,http://www.digiberry.com,,未上場,045-507-9873,2310032,神奈川県横浜市中区不老町１丁目２番地１,2,2001-03,ソフトウェア流通事業、工具・建築資材販売事業、ライセンス提供事業
6020001118494,ティアンドエスグループ株式会社,神奈川県,横浜市西区,http://www.tecsvc.co.jp,,グロース（内国株式）,045-226-1040,2200012,神奈川県横浜市西区みなとみらい３丁目６番３号,18,2016-11-01,ネットワークインフラ設置事業、ウェブアプリケーション開発事業、金融機関用システム開発事業、医療施設用システム開発事業、製造システム開発事業
1021001060930,アドバンテージ株式会社,神奈川県,茅ヶ崎市,http://www.advantage.co.jp,,未上場,0467-91-4592,2530044,神奈川県茅ヶ崎市新栄町１３番１６号茅ヶ崎ダイカンプラザＣＩＴＹ３０６,0,2016-12-19,Webサイト管理代行事業
6020001091485,株式会社エコソリューション,神奈川県,川崎市川崎区,http://www.ec-sol.jp,,未上場,044-577-4527,2100007,神奈川県川崎市川崎区駅前本町１１番地２川崎フロンティアビル４階,0,2011-07,ウェブアプリケーション開発事業、公共機関向けシステム開発事業、防災システム設計・開発事業、訪日外国人向け事業、ARコンテンツ開発事業
6020001094281,株式会社ツインアース,神奈川県,川崎市幸区,http://www.twinearths.co.jp,,未上場,050-3762-7086,2120054,神奈川県川崎市幸区小倉１番地１Ｃ－７０８,,2012-02,ソフトウェア流通事業、モバイルアプリケーション開発事業、ARコンテンツ開発事業
3011001063461,株式会社メテオデザイン,神奈川県,小田原市,http://www.meteodesign.co.jp,,未上場,03-3441-4865,2500214,神奈川県小田原市永塚１２３番地の３,2,2006-10-01,イベントプランニング事業、市場リサーチ事業、インターネットポータルサイト運営事業
2020001101834,ノースラック株式会社,神奈川県,横浜市保土ケ谷区,http://northluck.co.jp,,未上場,045-317-6163,2400051,神奈川県横浜市保土ケ谷区上菅田町１０７５番地１４,0,2013-07,ウェブアプリケーション開発事業、制御システムエンジニアリング事業、組み込みシステム開発事業
6020001094587,株式会社icosa,神奈川県,横浜市瀬谷区,https://www.icosa.co.jp,,未上場,045-442-3383,2460023,神奈川県横浜市瀬谷区阿久和東１丁目５４番地４,1,,ウェブアプリケーション開発事業
7020002086211,ケンソフト有限会社,神奈川県,川崎市多摩区,http://www.kensoft.co.jp,,未上場,090-5314-0528,2140007,神奈川県川崎市多摩区菅城下２６番５０号,4,,在庫管理プログラム開発事業、会計ソフトウェア開発事業
9021001002297,株式会社山下商事,神奈川県,藤沢市,http://www.kys-yamashita.com/findex.htm,,未上場,0466-87-5411,2520816,神奈川県藤沢市遠藤２０１９番地の１３,0,1980-03,制御システム製造事業、計測機器製造事業、計測器販売卸売事業、ソフトウェア販売卸売事業、制御機器販売卸事業
4021001011393,エイト技工株式会社,神奈川県,相模原市中央区,http://www.eight-g.co.jp/index.html,,未上場,042-752-8888,2520215,神奈川県相模原市中央区氷川町１５番１４号,35,1970-12,制御システムエンジニアリング事業、プリント配線板製造事業、電子回路開発事業、プリント基板回路設計事業
4020001082981,Gennai3株式会社,神奈川県,川崎市川崎区,https://www.gennai3.co.jp,,未上場,044-220-1588,2100844,神奈川県川崎市川崎区渡田新町１丁目４番９号,1,2003-07,ウェブアプリケーション開発事業、ネットショップ構築事業、販売管理ソフトウェア開発事業、顧客情報管理システム開発事業
8020001044045,株式会社たび寅,神奈川県,横浜市神奈川区,http://tabitora.com/index.html,,未上場,0266-58-8969,2210075,神奈川県横浜市神奈川区白幡上町１６番２１号,12,2004-10,旅行情報ウェブサイト運営事業、ホテル経営支援事業
4020001051144,株式会社シンコム,神奈川県,横浜市西区,https://synkom.co.jp,,未上場,045-479-4168,2200012,神奈川県横浜市西区みなとみらい２丁目２番１号横浜ランドマークタワー,86,2004-07-29,エンジニア紹介事業、半導体製品製造事業、ハードウェア製品開発事業、ソフトウェア販売卸売事業、工具・建築資材販売事業、半導体設計・開発事業
7020001048352,株式会社シータック,神奈川県,横浜市中区,http://www.ctac.co.jp,,未上場,045-222-3424,2310005,神奈川県横浜市中区本町１丁目７番地東ビル,3,2000-07,制御システムエンジニアリング事業、電子回路開発事業
4020001007518,株式会社日立ICTビジネスサービス,神奈川県,横浜市西区,http://www.hitachi-bs.co.jp/index.html,,未上場,045-871-2347,2200011,神奈川県横浜市西区高島１丁目１番２号横浜三井ビルディング,2275,2008-04-01,ネットワークインフラ設置事業、製造業向け人材サービス事業、事務職種の人材派遣事業、技術者派遣事業
7021001020417,株式会社富士テクノソリューションズ,神奈川県,厚木市,http://www.fjtsc.co.jp,,未上場,046-294-1061,2430018,神奈川県厚木市中町４丁目１０番８号,250,1976-01-08,産業用機器製造事業、制御システムエンジニアリング事業、通信ネットワーク開発事業、半導体製品製造事業、リモート監視システム開発事業
9020001015202,亘香通商株式会社,神奈川県,横浜市保土ケ谷区,http://www.senko-corp.co.jp,,未上場,045-320-2711,2400054,神奈川県横浜市保土ケ谷区西谷３丁目２０番４０号,2,1983-08,ソフトウェア流通事業、ソフトウェア販売卸売事業、パソコン関連機器取扱事業、工具・建築資材販売事業
4011001107507,株式会社ダブリュー,神奈川県,茅ヶ崎市,http://w-inc.net,,未上場,03-6869-8447,2530055,神奈川県茅ヶ崎市中海岸４丁目１２９８６番地５２,4,2015-09,イベントプランニング事業、広告クリエイティブ事業、イベント企画・運営事業、ウェブサイトのコンサルティング事業
7240001026393,株式会社日立インフォメーションエンジニアリング,神奈川県,横浜市磯子区,http://www.hitachi-ife.co.jp/index.html,,未上場,045-762-3290,2350016,神奈川県横浜市磯子区磯子１丁目２番１０号,0,1984-08-01,制御システムエンジニアリング事業、クラウドアプリケーション開発事業、製造工程管理システム開発事業
9020001038814,株式会社メディア・リンク・ウェイ,神奈川県,横浜市港北区,http://www.mlw.co.jp,,未上場,045-470-5175,2220033,神奈川県横浜市港北区新横浜２丁目３番４号,3,2001-07,システムマネジメント事業、データベース開発事業、出勤管理ソフトウェア開発事業、電子メール配信システム開発事業
9021003002700,合資会社茅ヶ崎スーパーオフィス,神奈川県,平塚市,https://main-famicon.ssl-lolipop.jp//index2.html,,未上場,0463-59-5152,2591220,神奈川県平塚市めぐみが丘２丁目１２番８号,1,1999-05,美容商品販売事業、コンピュータ販売事業、出版事業、楽器の買い取り事業、中古パソコンの取り扱い事業、古本買取事業、ゲーム機・ゲームソフト購入事業
8021001032056,株式会社湯河原総合情報センター,神奈川県,湯河原町,http://www.yugawara.ecnet.jp,廃業や倒産している企業（合併による解散なども含む）です。,未上場,0465-63-5599,2590304,神奈川県足柄下郡湯河原町宮下６６１番地,,,旅行商品販売・旅行プラン提案事業、観光客向け商品販売事業、サイクルレンタル事業、観光案内センター運営事業
7020001096335,株式会社センスオン,神奈川県,横浜市磯子区,http://www.senseon.co.jp/index.html,,未上場,045-367-8874,2350023,神奈川県横浜市磯子区森５丁目２３番３１号,0,2012-06,コンピュータ支援設計事業、制御システムエンジニアリング事業、電子回路開発事業、リモート監視システム開発事業、センサー技術研究開発事業
7021001021423,イーノートソリューション株式会社,神奈川県,伊勢原市,http://www.e-note.co.jp,,未上場,0463-92-7167,2591132,神奈川県伊勢原市桜台５丁目１９番２号,,2001-08,Webマーケティング支援事業、地域ポータルサイト運営事業
6020001030360,京三システム株式会社,神奈川県,横浜市鶴見区,http://www.kyosansystem.co.jp,廃業や倒産している企業（合併による解散なども含む）です。,未上場,045-503-9076,2300031,神奈川県横浜市鶴見区平安町２丁目２９番地の４,0,1983-07-01,制御システムエンジニアリング事業、運行管理システム開発事業、交通インフラシステム開発事業
2020001046022,ライオンブリッジジャパン株式会社,神奈川県,横浜市西区,https://www.lionbridge.com/ja-jp,,未上場,045-640-4250,2200012,神奈川県横浜市西区みなとみらい２丁目２番１号横浜ランドマークタワー４２階,143,1998-04,データ処理ソフトウェアの開発事業
3020001057704,株式会社ドッグラン,神奈川県,横浜市神奈川区,https://dogrun-co.com,,未上場,045-459-5096,2210056,神奈川県横浜市神奈川区金港町８番地１ニューシティレジデンス横浜イースト１６０１号,0,2003-04,ネットショップ構築事業、インターネットポータルサイト運営事業
3020001069468,ジスクソフト株式会社,神奈川県,川崎市中原区,http://www.jisc.co.jp,,未上場,044-711-2661,2110063,神奈川県川崎市中原区小杉町１丁目４０３番地,324,1985-07-01,販売管理ソフトウェア開発事業、制御システムエンジニアリング事業、組み込みシステム開発事業、技術者派遣事業
4021001026152,ロジカルコンピューターセンター株式会社,神奈川県,大和市,http://www.lcc.jp,,未上場,046-275-4791,2420007,神奈川県大和市中央林間５丁目７番６号,4,1987-08,ウェブアプリケーション開発事業、予約管理ソフトウェア開発事業
3021001011188,株式会社アプチーナ,神奈川県,相模原市中央区,http://www.apchina.co.jp,,未上場,042-769-5002,2520236,神奈川県相模原市中央区富士見３丁目１番１６号,,,自動車保険代理店事業、住宅保険販売業、傷害保険取扱事業、販売管理ソフトウェア開発事業、データ管理システム構築事業
6020001075182,株式会社ピー・エス・トラスト,神奈川県,川崎市多摩区,http://www.ps-trust.co.jp/home/index.html,,未上場,044-281-6711,2140036,神奈川県川崎市多摩区南生田４丁目１９番４０－７０５号,3,2001-08,研修セミナー事業、セミナー企画・運営事業、企業内トレーニングアウトソーシング事業、データ解析事業、コンピュータ支援設計・製造ソフトウェア開発事業、建設業界向けソフトウェアソリューション開発事業、解析ソフト販売事業
2110001003914,富士ゼロックス新潟株式会社,新潟県,新潟市中央区,https://www.fujixerox.co.jp/ngx,廃業や倒産している企業（合併による解散なども含む）です。,未上場,025-246-1313,9500087,新潟県新潟市中央区東大通１丁目２番２３号,0,1980-11,ビジネス向けソフトウェア開発事業、複合機流通販売事業、印刷機器卸売事業
6230001005192,平野電業株式会社,富山県,富山市,http://hirano-ele.co.jp,,未上場,076-468-2092,9392251,富山県富山市下大久保２４１２番地の９,56,1974-09,ネットワークインフラ設置事業、基礎工事業務、電力送配線設備工事事業、電気設備メンテナンス事業、ウェブサイトのコンサルティング事業
8230001005554,株式会社盛システム開発,富山県,富山市,http://www.mori-system.co.jp,,未上場,076-424-6666,9398216,富山県富山市黒瀬北町２丁目１３番地１,41,2000-07-19,販売管理ソフトウェア開発事業、システムマネジメント事業、在庫管理プログラム開発事業、データ管理システム構築事業、モバイルアプリケーション開発事業、営業活動支援システム開発事業
7220001006298,北陸コンピュータ・サービス株式会社,石川県,金沢市,https://www.hcs.co.jp,,未上場,076-495-9500,9200025,石川県金沢市駅西本町２丁目１２番４５号,651,1967-10-12,クラウドコンピューティングサービス事業
3210001012656,株式会社アートホールディングス,福井県,鯖江市,http://holdings.art-tec.co.jp/index.html,,未上場,0778-54-0222,9160037,福井県鯖江市上河端町第６号１番地３３,1,1990-08,在庫管理プログラム開発事業、金融機関用システム開発事業、物流システムの開発事業、グループ企業経営事業、製造工程管理システム開発事業、建設現場管理システム開発事業、倉庫管理ソフトウェア販売事業、製造システム開発事業
3210001000058,株式会社旭工販,福井県,福井市,,,未上場,0776-22-2894,9100859,福井県福井市日之出３丁目１０番８号,4,1927,工作機械販売事業、計測器販売卸売事業、ソフトウェア販売卸売事業、切削工具卸売事業、運搬機器（パレット・手押し車など）の卸売事業、研磨材販売卸売事業
8220001008517,ワークテック株式会社,石川県,金沢市,http://worktec.co.jp/index.html,,未上場,076-222-1680,9200334,石川県金沢市桂町ホ１６‐４,0,2003-12,ウェブアプリケーション開発事業、技術者派遣事業、電子回路開発事業、電子機器開発事業
6210001007678,マルチコンピューティング株式会社,福井県,坂井市,http://www.mcomp.co.jp/index.html,,未上場,0776-67-7571,9100321,福井県坂井市丸岡町山崎三ケ第１７号２番地,68,1994-01,ウェブアプリケーション開発事業、医療システム開発事業、製造工程管理システム開発事業、産業用システム開発事業
3100001007618,株式会社魚甲商店,長野県,佐久市,http://www.uoko-nagano.com,,未上場,0267-62-0304,3850052,長野県佐久市原４５７番地,3,1951,水産食品加工事業、水産加工品流通事業、海産物販売事業
3100002037738,株式会社イン・ファ・ス,長野県,飯田市,http://infas.cc,,未上場,0265-21-2188,3950805,長野県飯田市鼎一色４５２番地１,10,2000-07,顧客情報管理システム開発事業、在庫管理プログラム開発事業、会計ソフトウェア開発事業、給与計算システム開発事業、人事管理ソフトウェア開発事業、販売管理ソフトウェア販売事業、製造工程管理システム開発事業、会計ソフトウェア販売事業
5100001010883,株式会社ミマキエンジニアリング,長野県,東御市,http://www.mimaki.co.jp,,プライム（内国株式）,0268-64-2281,3890512,長野県東御市滋野乙２１８２番地３,1072,1975-08-01,パソコン関連機器取扱事業、印刷機器製造事業、プリンター販売事業
5100001011923,株式会社相生電子,長野県,木島平村,http://aioi-net.co.jp,,未上場,0269-82-3918,3892302,長野県下高井郡木島平村大字往郷１０２７番地,50,1983-06,防火設備工事事業、機械器具据付工事事業、医療器具販売事業、医療器具製造事業、配電盤製品製造事業、ビジネス向けソフトウェア開発事業、医療機器アフターサービス事業
3100001001455,清水システムサプライ株式会社,長野県,長野市,http://www.ssystem.co.jp/index.htm,,未上場,026-224-1221,3800911,長野県長野市大字稲葉２４６７番地１０,11,1982-04,販売管理ソフトウェア開発事業、会計ソフトウェア開発事業、販売管理ソフトウェア販売事業、製造工程管理システム開発事業、会計ソフトウェア販売事業
2100001008006,株式会社信州広告社,長野県,佐久市,http://karuizawanet.com,,未上場,0267-44-3574,3850053,長野県佐久市野沢６０２番地１４,6,2001-10,広告クリエイティブ事業、雑誌広告デザイン制作事業、インターネットポータルサイト運営事業、地域情報誌の編集・発行事業、地域ポータルサイト運営事業
3100001016577,株式会社サイコムテクノロジー,長野県,松本市,http://www.cycomtech.co.jp,,未上場,0263-51-6380,3990034,長野県松本市野溝東１丁目１３番１６号,2,1996-10,ウェブアプリケーション開発事業、モバイルアプリケーション開発事業
1100001026000,株式会社軽井沢IT経営センター,長野県,軽井沢町,https://www.karuizawaitkeiei.jp,,未上場,0267-31-5030,3890111,長野県北佐久郡軽井沢町大字長倉３３９０番地１１３,10,2012-12,事務家具販売事業、経営研修事業、オフィス機器・OA機器販売事業
7200001027585,株式会社三栄商会,岐阜県,関市,http://sanei711as.get.ph/sanei711as/index.html,,未上場,0575-24-2973,5013822,岐阜県関市市平賀８３１番地,7,2005,自動車タイヤ販売業、コンピュータ販売事業、家電回収・再生事業、中古品販売事業、中古パソコンの取り扱い事業、中古家具販売事業
3200001006717,株式会社アシストプラス,岐阜県,岐阜市,http://www.assist-plus.co.jp,,未上場,058-255-3081,5008856,岐阜県岐阜市橋本町２丁目８,44,2004-04,販売管理ソフトウェア開発事業、物流システムの開発事業、営業活動支援システム開発事業、給与計算システム開発事業、公共部門向けシステム開発事業
5200001015716,株式会社システムアドバンス,岐阜県,岐阜市,http://www.s-advance.com,,未上場,058-216-1243,5010105,岐阜県岐阜市河渡４丁目１６８番地２,18,2000-09,ソフトウェア流通事業、医療システム開発事業
8200001013948,株式会社地酒バンサービス,岐阜県,大垣市,http://www.jizake-van.co.jp,廃業や倒産している企業（合併による解散なども含む）です。,未上場,0584-78-2201,5030923,岐阜県大垣市船町４丁目４８番地,,1989,メールマガジン配信サービス
7080101014117,株式会社オモロキ,静岡県,熱海市,http://omoroki.com,,未上場,,4130101,静岡県熱海市上多賀９６０番地,1,2007-12,モバイルアプリケーション開発事業
3080001020053,株式会社フリーウィル,静岡県,島田市,http://freewill-gd.co.jp,,未上場,054-275-2501,4270007,静岡県島田市野田４０５番地の７１,3,2015-01,ウェブアプリケーション開発事業、会計ソフトウェア販売事業
2080001016135,ワンジーテクノロジーズ株式会社,静岡県,焼津市,http://www.wangji.jp,,未上場,054-629-0999,4250027,静岡県焼津市栄町１丁目６番１３号,11,2007-11,ソーラーパワー事業、検索エンジン最適化対策事業、ネットショップ構築事業、顧客情報管理システム開発事業、経営管理システム開発・提供事業、オンラインショップ運営システム事業
3080101002348,株式会社アーティスティックス,静岡県,長泉町,https://www.artistics.co.jp,,未上場,055-928-6500,4110943,静岡県駿東郡長泉町下土狩６９０番地の１,17,1994-11,顧客情報管理システム開発事業、クラウドコンピューティングサービス事業、データベース開発事業、人事管理ソフトウェア開発事業、企業向けシステム開発事業、デジタルサイネージコンテンツ制作事業
8080002014586,有限会社光陽,静岡県,吉田町,http://www.shizuoka-mikan.com,,未上場,0548-32-3207,4210304,静岡県榛原郡吉田町神戸１６５８番地の１３,,1979-06,ソフトウェア流通事業
2080401002395,ジャパン・イー・エム株式会社,静岡県,浜松市北区,http://www.japanem.co.jp,廃業や倒産している企業（合併による解散なども含む）です。,未上場,053-523-6711,4338103,静岡県浜松市北区豊岡町３００番１,20,1975-04,制御システムエンジニアリング事業、医療器具製造事業、計測機器製造事業、検査機器製造事業
2180001061708,シェアリングテクノロジー株式会社,愛知県,名古屋市中村区,https://www.sharing-tech.jp,,グロース（内国株式）,052-414-5919,4500002,愛知県名古屋市中村区名駅１丁目１番１号ＪＰタワー名古屋１９Ｆ,168,2006-11-01,ウェブアプリケーション開発事業
7180001044022,株式会社インフォウェア,愛知県,名古屋市中村区,https://jn2.japan-net.ne.jp,廃業や倒産している企業（合併による解散なども含む）です。,未上場,052-533-3900,4500003,愛知県名古屋市中村区名駅南２丁目１４番１９号,,1995-10,ネットワークインフラ設置事業、サーバー管理・運用事業、レンタルWebサーバー事業
7180001070712,株式会社ジャスウィル,愛知県,名古屋市中区,https://www.jaswill.co.jp,,未上場,052-229-0337,4600003,愛知県名古屋市中区錦１丁目１７番２６号ラウンドテラス伏見,13,2004-05-01,データベース開発事業、学校や教育機関向けのシステム開発事業、教育機関向けシステム提供事業
4180001073016,株式会社東名,愛知県,名古屋市中区,https://www.toumeitech.com,,未上場,052-685-1326,4600002,愛知県名古屋市中区丸の内３丁目８番１０号ＩＳＨ丸の内ビル７Ｃ号室,6,2007-06,物流システムの開発事業、データレスキュー事業、交通インフラシステム開発事業
3180301008382,株式会社クオリメイト,愛知県,豊橋市,https://www.q-mate.com/index.html,,未上場,0532-46-9390,4418113,愛知県豊橋市西幸町字浜池３３３番地の９,0,2004-05,データ解析事業、解析ソフト販売事業
2180302005594,株式会社レックスシステム,愛知県,岡崎市,http://www.rex-system.co.jp,,未上場,0564-54-0480,4440802,愛知県岡崎市美合町字山道１番地９,2,2005-01,ネットワークインフラ設置事業、ウェブアプリケーション開発事業、顧客情報管理システム開発事業、データ管理システム構築事業、企業向けシステム開発事業、オーダー管理システム開発事業、基幹システム運用支援事業
4180301014842,株式会社日高堂,愛知県,知立市,http://www.hidakado.co.jp,,未上場,0566-81-0392,4720006,愛知県知立市山町東並木北２２番地１,13,1972-01,ネットワークインフラ設置事業、文具販売事業、ソフトウェア流通事業、事務家具販売事業、経営研修事業、防犯カメラ販売事業、オフィス機器・OA機器販売事業、プリンター販売事業
2180001053754,株式会社ワンダージュリア,愛知県,名古屋市名東区,https://wonderjulia.com,,未上場,052-760-3330,4650025,愛知県名古屋市名東区上社２丁目２１０番地,3,1999-07,アクセサリー販売事業、フランチャイズチェーン事業、高級品買取事業、宝飾品買取事業、ファッションアイテムのオンライン販売事業、インテリア製品オンライン販売事業
7180001030609,株式会社システムアプローチ,愛知県,名古屋市中村区,http://www.sys-approach.co.jp,,未上場,052-482-7820,4530018,愛知県名古屋市中村区佐古前町７番３１号,20,1983-04,システムインテグレーション事業、ソフトウェア流通事業、給与計算システム開発事業、出勤管理ソフトウェア開発事業
7180001041416,株式会社メディアエスアイ,愛知県,名古屋市守山区,http://msi-co.net,,未上場,052-758-6411,4630072,愛知県名古屋市守山区金屋２丁目３３番地,6,1992-10,ネットワークインフラ設置事業、LAN設置工事事業、システムアドバイザリー事業、基地局施設工事事業
6180001036128,株式会社三弘,愛知県,名古屋市昭和区,http://www.sanko-web.co.jp,,未上場,052-735-8888,4660001,愛知県名古屋市昭和区車田町１丁目１０３番地２,53,1951-12,計測器販売卸売事業、検査器具販売事業
7180001058889,株式会社フリースタイル,愛知県,名古屋市中区,http://freestyles.jp,,未上場,052-222-3200,4600003,愛知県名古屋市中区錦１丁目５番１３号,238,2006-09-15,ネットワークインフラ設置事業、サーバー管理・運用事業、データ管理システム構築事業
